# num_dtau=10 dt=1.000000e-05 ncor=2000
time_lag,MSD,count
7.990000e-02,9.626552e-04,2688280
8.000000e-02,9.650634e-04,2688140
8.010000e-02,9.674746e-04,2688000
8.020000e-02,9.698888e-04,2687860
8.030000e-02,9.723060e-04,2687720
8.040000e-02,9.747262e-04,2687580
8.050000e-02,9.771494e-04,2687440
8.060000e-02,9.795756e-04,2687300
8.070000e-02,9.820048e-04,2687160
8.080000e-02,9.844370e-04,2687020
8.090000e-02,9.868721e-04,2686880
8.100000e-02,9.893103e-04,2686740
8.110000e-02,9.917514e-04,2686600
8.120000e-02,9.941956e-04,2686460
8.130000e-02,9.966427e-04,2686320
8.140000e-02,9.990928e-04,2686180
8.150000e-02,1.001546e-03,2686040
8.160000e-02,1.004002e-03,2685900
8.170000e-02,1.006461e-03,2685760
8.180000e-02,1.008923e-03,2685620
8.190000e-02,1.011388e-03,2685480
8.200000e-02,1.013856e-03,2685340
8.210000e-02,1.016328e-03,2685200
8.220000e-02,1.018802e-03,2685060
8.230000e-02,1.021279e-03,2684920
8.240000e-02,1.023759e-03,2684780
8.250000e-02,1.026242e-03,2684640
8.260000e-02,1.028728e-03,2684500
8.270000e-02,1.031217e-03,2684360
8.280000e-02,1.033709e-03,2684220
8.290000e-02,1.036204e-03,2684080
8.300000e-02,1.038702e-03,2683940
8.310000e-02,1.041203e-03,2683800
8.320000e-02,1.043707e-03,2683660
8.330000e-02,1.046214e-03,2683520
8.340000e-02,1.048724e-03,2683380
8.350000e-02,1.051236e-03,2683240
8.360000e-02,1.053752e-03,2683100
8.370000e-02,1.056271e-03,2682960
8.380000e-02,1.058793e-03,2682820
8.390000e-02,1.061318e-03,2682680
8.400000e-02,1.063846e-03,2682540
8.410000e-02,1.066377e-03,2682400
8.420000e-02,1.068911e-03,2682260
8.430000e-02,1.071448e-03,2682120
8.440000e-02,1.073987e-03,2681980
8.450000e-02,1.076530e-03,2681840
8.460000e-02,1.079076e-03,2681700
8.470000e-02,1.081625e-03,2681560
8.480000e-02,1.084177e-03,2681420
8.490000e-02,1.086732e-03,2681280
8.500000e-02,1.089289e-03,2681140
8.510000e-02,1.091850e-03,2681000
8.520000e-02,1.094414e-03,2680860
8.530000e-02,1.096981e-03,2680720
8.540000e-02,1.099550e-03,2680580
8.550000e-02,1.102123e-03,2680440
8.560000e-02,1.104699e-03,2680300
8.570000e-02,1.107277e-03,2680160
8.580000e-02,1.109859e-03,2680020
8.590000e-02,1.112444e-03,2679880
8.600000e-02,1.115031e-03,2679740
8.610000e-02,1.117622e-03,2679600
8.620000e-02,1.120216e-03,2679460
8.630000e-02,1.122812e-03,2679320
8.640000e-02,1.125412e-03,2679180
8.650000e-02,1.128015e-03,2679040
8.660000e-02,1.130620e-03,2678900
8.670000e-02,1.133229e-03,2678760
8.680000e-02,1.135840e-03,2678620
8.690000e-02,1.138455e-03,2678480
8.700000e-02,1.141072e-03,2678340
8.710000e-02,1.143693e-03,2678200
8.720000e-02,1.146316e-03,2678060
8.730000e-02,1.148943e-03,2677920
8.740000e-02,1.151572e-03,2677780
8.750000e-02,1.154205e-03,2677640
8.760000e-02,1.156840e-03,2677500
8.770000e-02,1.159479e-03,2677360
8.780000e-02,1.162120e-03,2677220
8.790000e-02,1.164765e-03,2677080
8.800000e-02,1.167412e-03,2676940
8.810000e-02,1.170062e-03,2676800
8.820000e-02,1.172716e-03,2676660
8.830000e-02,1.175372e-03,2676520
8.840000e-02,1.178031e-03,2676380
8.850000e-02,1.180694e-03,2676240
8.860000e-02,1.183359e-03,2676100
8.870000e-02,1.186027e-03,2675960
8.880000e-02,1.188699e-03,2675820
8.890000e-02,1.191373e-03,2675680
8.900000e-02,1.194050e-03,2675540
8.910000e-02,1.196730e-03,2675400
8.920000e-02,1.199414e-03,2675260
8.930000e-02,1.202100e-03,2675120
8.940000e-02,1.204789e-03,2674980
8.950000e-02,1.207481e-03,2674840
8.960000e-02,1.210176e-03,2674700
8.970000e-02,1.212874e-03,2674560
8.980000e-02,1.215576e-03,2674420
8.990000e-02,1.218280e-03,2674280
9.000000e-02,1.220987e-03,2674140
9.010000e-02,1.223697e-03,2674000
9.020000e-02,1.226410e-03,2673860
9.030000e-02,1.229126e-03,2673720
9.040000e-02,1.231845e-03,2673580
9.050000e-02,1.234567e-03,2673440
9.060000e-02,1.237292e-03,2673300
9.070000e-02,1.240020e-03,2673160
9.080000e-02,1.242751e-03,2673020
9.090000e-02,1.245485e-03,2672880
9.100000e-02,1.248222e-03,2672740
9.110000e-02,1.250962e-03,2672600
9.120000e-02,1.253704e-03,2672460
9.130000e-02,1.256450e-03,2672320
9.140000e-02,1.259199e-03,2672180
9.150000e-02,1.261951e-03,2672040
9.160000e-02,1.264706e-03,2671900
9.170000e-02,1.267464e-03,2671760
9.180000e-02,1.270224e-03,2671620
9.190000e-02,1.272988e-03,2671480
9.200000e-02,1.275755e-03,2671340
9.210000e-02,1.278525e-03,2671200
9.220000e-02,1.281297e-03,2671060
9.230000e-02,1.284073e-03,2670920
9.240000e-02,1.286852e-03,2670780
9.250000e-02,1.289633e-03,2670640
9.260000e-02,1.292418e-03,2670500
9.270000e-02,1.295206e-03,2670360
9.280000e-02,1.297996e-03,2670220
9.290000e-02,1.300790e-03,2670080
9.300000e-02,1.303586e-03,2669940
9.310000e-02,1.306386e-03,2669800
9.320000e-02,1.309188e-03,2669660
9.330000e-02,1.311994e-03,2669520
9.340000e-02,1.314802e-03,2669380
9.350000e-02,1.317614e-03,2669240
9.360000e-02,1.320428e-03,2669100
9.370000e-02,1.323246e-03,2668960
9.380000e-02,1.326066e-03,2668820
9.390000e-02,1.328890e-03,2668680
9.400000e-02,1.331716e-03,2668540
9.410000e-02,1.334545e-03,2668400
9.420000e-02,1.337378e-03,2668260
9.430000e-02,1.340213e-03,2668120
9.440000e-02,1.343051e-03,2667980
9.450000e-02,1.345892e-03,2667840
9.460000e-02,1.348737e-03,2667700
9.470000e-02,1.351584e-03,2667560
9.480000e-02,1.354434e-03,2667420
9.490000e-02,1.357287e-03,2667280
9.500000e-02,1.360143e-03,2667140
9.510000e-02,1.363002e-03,2667000
9.520000e-02,1.365865e-03,2666860
9.530000e-02,1.368730e-03,2666720
9.540000e-02,1.371598e-03,2666580
9.550000e-02,1.374469e-03,2666440
9.560000e-02,1.377343e-03,2666300
9.570000e-02,1.380220e-03,2666160
9.580000e-02,1.383100e-03,2666020
9.590000e-02,1.385983e-03,2665880
9.600000e-02,1.388869e-03,2665740
9.610000e-02,1.391758e-03,2665600
9.620000e-02,1.394649e-03,2665460
9.630000e-02,1.397544e-03,2665320
9.640000e-02,1.400442e-03,2665180
9.650000e-02,1.403343e-03,2665040
9.660000e-02,1.406247e-03,2664900
9.670000e-02,1.409154e-03,2664760
9.680000e-02,1.412063e-03,2664620
9.690000e-02,1.414976e-03,2664480
9.700000e-02,1.417892e-03,2664340
9.710000e-02,1.420810e-03,2664200
9.720000e-02,1.423732e-03,2664060
9.730000e-02,1.426657e-03,2663920
9.740000e-02,1.429584e-03,2663780
9.750000e-02,1.432515e-03,2663640
9.760000e-02,1.435448e-03,2663500
9.770000e-02,1.438385e-03,2663360
9.780000e-02,1.441324e-03,2663220
9.790000e-02,1.444267e-03,2663080
9.800000e-02,1.447212e-03,2662940
9.810000e-02,1.450161e-03,2662800
9.820000e-02,1.453112e-03,2662660
9.830000e-02,1.456067e-03,2662520
9.840000e-02,1.459024e-03,2662380
9.850000e-02,1.461984e-03,2662240
9.860000e-02,1.464948e-03,2662100
9.870000e-02,1.467914e-03,2661960
9.880000e-02,1.470883e-03,2661820
9.890000e-02,1.473855e-03,2661680
9.900000e-02,1.476831e-03,2661540
9.910000e-02,1.479809e-03,2661400
9.920000e-02,1.482790e-03,2661260
9.930000e-02,1.485774e-03,2661120
9.940000e-02,1.488761e-03,2660980
9.950000e-02,1.491751e-03,2660840
9.960000e-02,1.494744e-03,2660700
9.970000e-02,1.497740e-03,2660560
9.980000e-02,1.500739e-03,2660420
9.990000e-02,1.503741e-03,2660280
1.000000e-01,1.506746e-03,2660140
1.001000e-01,1.509754e-03,2660000
1.002000e-01,1.512765e-03,2659860
1.003000e-01,1.515779e-03,2659720
1.004000e-01,1.518796e-03,2659580
1.005000e-01,1.521816e-03,2659440
1.006000e-01,1.524838e-03,2659300
1.007000e-01,1.527864e-03,2659160
1.008000e-01,1.530893e-03,2659020
1.009000e-01,1.533925e-03,2658880
1.010000e-01,1.536959e-03,2658740
1.011000e-01,1.539997e-03,2658600
1.012000e-01,1.543038e-03,2658460
1.013000e-01,1.546081e-03,2658320
1.014000e-01,1.549128e-03,2658180
1.015000e-01,1.552177e-03,2658040
1.016000e-01,1.555230e-03,2657900
1.017000e-01,1.558285e-03,2657760
1.018000e-01,1.561344e-03,2657620
1.019000e-01,1.564405e-03,2657480
1.020000e-01,1.567470e-03,2657340
1.021000e-01,1.570537e-03,2657200
1.022000e-01,1.573607e-03,2657060
1.023000e-01,1.576681e-03,2656920
1.024000e-01,1.579757e-03,2656780
1.025000e-01,1.582836e-03,2656640
1.026000e-01,1.585918e-03,2656500
1.027000e-01,1.589003e-03,2656360
1.028000e-01,1.592092e-03,2656220
1.029000e-01,1.595183e-03,2656080
1.030000e-01,1.598277e-03,2655940
1.031000e-01,1.601374e-03,2655800
1.032000e-01,1.604474e-03,2655660
1.033000e-01,1.607577e-03,2655520
1.034000e-01,1.610683e-03,2655380
1.035000e-01,1.613792e-03,2655240
1.036000e-01,1.616904e-03,2655100
1.037000e-01,1.620019e-03,2654960
1.038000e-01,1.623137e-03,2654820
1.039000e-01,1.626257e-03,2654680
1.040000e-01,1.629381e-03,2654540
1.041000e-01,1.632508e-03,2654400
1.042000e-01,1.635638e-03,2654260
1.043000e-01,1.638770e-03,2654120
1.044000e-01,1.641906e-03,2653980
1.045000e-01,1.645045e-03,2653840
1.046000e-01,1.648186e-03,2653700
1.047000e-01,1.651331e-03,2653560
1.048000e-01,1.654478e-03,2653420
1.049000e-01,1.657629e-03,2653280
1.050000e-01,1.660782e-03,2653140
1.051000e-01,1.663939e-03,2653000
1.052000e-01,1.667098e-03,2652860
1.053000e-01,1.670261e-03,2652720
1.054000e-01,1.673426e-03,2652580
1.055000e-01,1.676594e-03,2652440
1.056000e-01,1.679766e-03,2652300
1.057000e-01,1.682940e-03,2652160
1.058000e-01,1.686117e-03,2652020
1.059000e-01,1.689297e-03,2651880
1.060000e-01,1.692480e-03,2651740
1.061000e-01,1.695667e-03,2651600
1.062000e-01,1.698856e-03,2651460
1.063000e-01,1.702048e-03,2651320
1.064000e-01,1.705243e-03,2651180
1.065000e-01,1.708441e-03,2651040
1.066000e-01,1.711642e-03,2650900
1.067000e-01,1.714846e-03,2650760
1.068000e-01,1.718052e-03,2650620
1.069000e-01,1.721262e-03,2650480
1.070000e-01,1.724475e-03,2650340
1.071000e-01,1.727691e-03,2650200
1.072000e-01,1.730910e-03,2650060
1.073000e-01,1.734131e-03,2649920
1.074000e-01,1.737356e-03,2649780
1.075000e-01,1.740584e-03,2649640
1.076000e-01,1.743814e-03,2649500
1.077000e-01,1.747048e-03,2649360
1.078000e-01,1.750284e-03,2649220
1.079000e-01,1.753524e-03,2649080
1.080000e-01,1.756766e-03,2648940
1.081000e-01,1.760012e-03,2648800
1.082000e-01,1.763260e-03,2648660
1.083000e-01,1.766511e-03,2648520
1.084000e-01,1.769766e-03,2648380
1.085000e-01,1.773023e-03,2648240
1.086000e-01,1.776283e-03,2648100
1.087000e-01,1.779546e-03,2647960
1.088000e-01,1.782813e-03,2647820
1.089000e-01,1.786082e-03,2647680
1.090000e-01,1.789354e-03,2647540
1.091000e-01,1.792629e-03,2647400
1.092000e-01,1.795907e-03,2647260
1.093000e-01,1.799188e-03,2647120
1.094000e-01,1.802472e-03,2646980
1.095000e-01,1.805759e-03,2646840
1.096000e-01,1.809049e-03,2646700
1.097000e-01,1.812342e-03,2646560
1.098000e-01,1.815637e-03,2646420
1.099000e-01,1.818936e-03,2646280
1.100000e-01,1.822238e-03,2646140
1.101000e-01,1.825543e-03,2646000
1.102000e-01,1.828850e-03,2645860
1.103000e-01,1.832161e-03,2645720
1.104000e-01,1.835474e-03,2645580
1.105000e-01,1.838791e-03,2645440
1.106000e-01,1.842110e-03,2645300
1.107000e-01,1.845433e-03,2645160
1.108000e-01,1.848758e-03,2645020
1.109000e-01,1.852087e-03,2644880
1.110000e-01,1.855418e-03,2644740
1.111000e-01,1.858752e-03,2644600
1.112000e-01,1.862090e-03,2644460
1.113000e-01,1.865430e-03,2644320
1.114000e-01,1.868773e-03,2644180
1.115000e-01,1.872119e-03,2644040
1.116000e-01,1.875468e-03,2643900
1.117000e-01,1.878820e-03,2643760
1.118000e-01,1.882175e-03,2643620
1.119000e-01,1.885533e-03,2643480
1.120000e-01,1.888894e-03,2643340
1.121000e-01,1.892258e-03,2643200
1.122000e-01,1.895625e-03,2643060
1.123000e-01,1.898995e-03,2642920
1.124000e-01,1.902368e-03,2642780
1.125000e-01,1.905743e-03,2642640
1.126000e-01,1.909122e-03,2642500
1.127000e-01,1.912504e-03,2642360
1.128000e-01,1.915888e-03,2642220
1.129000e-01,1.919276e-03,2642080
1.130000e-01,1.922667e-03,2641940
1.131000e-01,1.926060e-03,2641800
1.132000e-01,1.929456e-03,2641660
1.133000e-01,1.932856e-03,2641520
1.134000e-01,1.936258e-03,2641380
1.135000e-01,1.939664e-03,2641240
1.136000e-01,1.943072e-03,2641100
1.137000e-01,1.946483e-03,2640960
1.138000e-01,1.949897e-03,2640820
1.139000e-01,1.953315e-03,2640680
1.140000e-01,1.956735e-03,2640540
1.141000e-01,1.960158e-03,2640400
1.142000e-01,1.963584e-03,2640260
1.143000e-01,1.967013e-03,2640120
1.144000e-01,1.970445e-03,2639980
1.145000e-01,1.973880e-03,2639840
1.146000e-01,1.977318e-03,2639700
1.147000e-01,1.980758e-03,2639560
1.148000e-01,1.984202e-03,2639420
1.149000e-01,1.987649e-03,2639280
1.150000e-01,1.991099e-03,2639140
1.151000e-01,1.994551e-03,2639000
1.152000e-01,1.998007e-03,2638860
1.153000e-01,2.001465e-03,2638720
1.154000e-01,2.004927e-03,2638580
1.155000e-01,2.008391e-03,2638440
1.156000e-01,2.011859e-03,2638300
1.157000e-01,2.015329e-03,2638160
1.158000e-01,2.018803e-03,2638020
1.159000e-01,2.022279e-03,2637880
1.160000e-01,2.025758e-03,2637740
1.161000e-01,2.029240e-03,2637600
1.162000e-01,2.032725e-03,2637460
1.163000e-01,2.036214e-03,2637320
1.164000e-01,2.039705e-03,2637180
1.165000e-01,2.043199e-03,2637040
1.166000e-01,2.046696e-03,2636900
1.167000e-01,2.050196e-03,2636760
1.168000e-01,2.053698e-03,2636620
1.169000e-01,2.057204e-03,2636480
1.170000e-01,2.060713e-03,2636340
1.171000e-01,2.064225e-03,2636200
1.172000e-01,2.067740e-03,2636060
1.173000e-01,2.071257e-03,2635920
1.174000e-01,2.074778e-03,2635780
1.175000e-01,2.078301e-03,2635640
1.176000e-01,2.081828e-03,2635500
1.177000e-01,2.085357e-03,2635360
1.178000e-01,2.088890e-03,2635220
1.179000e-01,2.092425e-03,2635080
1.180000e-01,2.095964e-03,2634940
1.181000e-01,2.099505e-03,2634800
1.182000e-01,2.103049e-03,2634660
1.183000e-01,2.106596e-03,2634520
1.184000e-01,2.110146e-03,2634380
1.185000e-01,2.113700e-03,2634240
1.186000e-01,2.117256e-03,2634100
1.187000e-01,2.120815e-03,2633960
1.188000e-01,2.124377e-03,2633820
1.189000e-01,2.127941e-03,2633680
1.190000e-01,2.131509e-03,2633540
1.191000e-01,2.135080e-03,2633400
1.192000e-01,2.138654e-03,2633260
1.193000e-01,2.142231e-03,2633120
1.194000e-01,2.145810e-03,2632980
1.195000e-01,2.149393e-03,2632840
1.196000e-01,2.152978e-03,2632700
1.197000e-01,2.156567e-03,2632560
1.198000e-01,2.160158e-03,2632420
1.199000e-01,2.163753e-03,2632280
1.200000e-01,2.167350e-03,2632140
1.201000e-01,2.170951e-03,2632000
1.202000e-01,2.174554e-03,2631860
1.203000e-01,2.178160e-03,2631720
1.204000e-01,2.181769e-03,2631580
1.205000e-01,2.185381e-03,2631440
1.206000e-01,2.188996e-03,2631300
1.207000e-01,2.192614e-03,2631160
1.208000e-01,2.196235e-03,2631020
1.209000e-01,2.199859e-03,2630880
1.210000e-01,2.203486e-03,2630740
1.211000e-01,2.207116e-03,2630600
1.212000e-01,2.210749e-03,2630460
1.213000e-01,2.214385e-03,2630320
1.214000e-01,2.218023e-03,2630180
1.215000e-01,2.221665e-03,2630040
1.216000e-01,2.225309e-03,2629900
1.217000e-01,2.228957e-03,2629760
1.218000e-01,2.232607e-03,2629620
1.219000e-01,2.236261e-03,2629480
1.220000e-01,2.239917e-03,2629340
1.221000e-01,2.243576e-03,2629200
1.222000e-01,2.247239e-03,2629060
1.223000e-01,2.250904e-03,2628920
1.224000e-01,2.254572e-03,2628780
1.225000e-01,2.258243e-03,2628640
1.226000e-01,2.261917e-03,2628500
1.227000e-01,2.265594e-03,2628360
1.228000e-01,2.269274e-03,2628220
1.229000e-01,2.272957e-03,2628080
1.230000e-01,2.276643e-03,2627940
1.231000e-01,2.280332e-03,2627800
1.232000e-01,2.284023e-03,2627660
1.233000e-01,2.287718e-03,2627520
1.234000e-01,2.291416e-03,2627380
1.235000e-01,2.295116e-03,2627240
1.236000e-01,2.298820e-03,2627100
1.237000e-01,2.302526e-03,2626960
1.238000e-01,2.306236e-03,2626820
1.239000e-01,2.309948e-03,2626680
1.240000e-01,2.313663e-03,2626540
1.241000e-01,2.317382e-03,2626400
1.242000e-01,2.321103e-03,2626260
1.243000e-01,2.324827e-03,2626120
1.244000e-01,2.328554e-03,2625980
1.245000e-01,2.332284e-03,2625840
1.246000e-01,2.336017e-03,2625700
1.247000e-01,2.339753e-03,2625560
1.248000e-01,2.343492e-03,2625420
1.249000e-01,2.347234e-03,2625280
1.250000e-01,2.350978e-03,2625140
1.251000e-01,2.354726e-03,2625000
1.252000e-01,2.358477e-03,2624860
1.253000e-01,2.362230e-03,2624720
1.254000e-01,2.365987e-03,2624580
1.255000e-01,2.369746e-03,2624440
1.256000e-01,2.373509e-03,2624300
1.257000e-01,2.377274e-03,2624160
1.258000e-01,2.381042e-03,2624020
1.259000e-01,2.384814e-03,2623880
1.260000e-01,2.388588e-03,2623740
1.261000e-01,2.392365e-03,2623600
1.262000e-01,2.396145e-03,2623460
1.263000e-01,2.399928e-03,2623320
1.264000e-01,2.403714e-03,2623180
1.265000e-01,2.407503e-03,2623040
1.266000e-01,2.411295e-03,2622900
1.267000e-01,2.415090e-03,2622760
1.268000e-01,2.418887e-03,2622620
1.269000e-01,2.422688e-03,2622480
1.270000e-01,2.426492e-03,2622340
1.271000e-01,2.430298e-03,2622200
1.272000e-01,2.434108e-03,2622060
1.273000e-01,2.437920e-03,2621920
1.274000e-01,2.441736e-03,2621780
1.275000e-01,2.445554e-03,2621640
1.276000e-01,2.449375e-03,2621500
1.277000e-01,2.453200e-03,2621360
1.278000e-01,2.457027e-03,2621220
1.279000e-01,2.460857e-03,2621080
1.280000e-01,2.464690e-03,2620940
1.281000e-01,2.468526e-03,2620800
1.282000e-01,2.472365e-03,2620660
1.283000e-01,2.476207e-03,2620520
1.284000e-01,2.480051e-03,2620380
1.285000e-01,2.483899e-03,2620240
1.286000e-01,2.487750e-03,2620100
1.287000e-01,2.491603e-03,2619960
1.288000e-01,2.495460e-03,2619820
1.289000e-01,2.499320e-03,2619680
1.290000e-01,2.503182e-03,2619540
1.291000e-01,2.507047e-03,2619400
1.292000e-01,2.510916e-03,2619260
1.293000e-01,2.514787e-03,2619120
1.294000e-01,2.518661e-03,2618980
1.295000e-01,2.522538e-03,2618840
1.296000e-01,2.526418e-03,2618700
1.297000e-01,2.530302e-03,2618560
1.298000e-01,2.534187e-03,2618420
1.299000e-01,2.538076e-03,2618280
1.300000e-01,2.541968e-03,2618140
1.301000e-01,2.545863e-03,2618000
1.302000e-01,2.549761e-03,2617860
1.303000e-01,2.553661e-03,2617720
1.304000e-01,2.557565e-03,2617580
1.305000e-01,2.561472e-03,2617440
1.306000e-01,2.565381e-03,2617300
1.307000e-01,2.569293e-03,2617160
1.308000e-01,2.573209e-03,2617020
1.309000e-01,2.577127e-03,2616880
1.310000e-01,2.581048e-03,2616740
1.311000e-01,2.584972e-03,2616600
1.312000e-01,2.588900e-03,2616460
1.313000e-01,2.592830e-03,2616320
1.314000e-01,2.596763e-03,2616180
1.315000e-01,2.600698e-03,2616040
1.316000e-01,2.604637e-03,2615900
1.317000e-01,2.608579e-03,2615760
1.318000e-01,2.612524e-03,2615620
1.319000e-01,2.616472e-03,2615480
1.320000e-01,2.620422e-03,2615340
1.321000e-01,2.624376e-03,2615200
1.322000e-01,2.628332e-03,2615060
1.323000e-01,2.632292e-03,2614920
1.324000e-01,2.636254e-03,2614780
1.325000e-01,2.640219e-03,2614640
1.326000e-01,2.644187e-03,2614500
1.327000e-01,2.648159e-03,2614360
1.328000e-01,2.652133e-03,2614220
1.329000e-01,2.656110e-03,2614080
1.330000e-01,2.660090e-03,2613940
1.331000e-01,2.664072e-03,2613800
1.332000e-01,2.668058e-03,2613660
1.333000e-01,2.672047e-03,2613520
1.334000e-01,2.676039e-03,2613380
1.335000e-01,2.680033e-03,2613240
1.336000e-01,2.684031e-03,2613100
1.337000e-01,2.688031e-03,2612960
1.338000e-01,2.692035e-03,2612820
1.339000e-01,2.696041e-03,2612680
1.340000e-01,2.700051e-03,2612540
1.341000e-01,2.704063e-03,2612400
1.342000e-01,2.708078e-03,2612260
1.343000e-01,2.712096e-03,2612120
1.344000e-01,2.716117e-03,2611980
1.345000e-01,2.720141e-03,2611840
1.346000e-01,2.724168e-03,2611700
1.347000e-01,2.728198e-03,2611560
1.348000e-01,2.732231e-03,2611420
1.349000e-01,2.736266e-03,2611280
1.350000e-01,2.740305e-03,2611140
1.351000e-01,2.744346e-03,2611000
1.352000e-01,2.748391e-03,2610860
1.353000e-01,2.752438e-03,2610720
1.354000e-01,2.756489e-03,2610580
1.355000e-01,2.760542e-03,2610440
1.356000e-01,2.764598e-03,2610300
1.357000e-01,2.768657e-03,2610160
1.358000e-01,2.772720e-03,2610020
1.359000e-01,2.776785e-03,2609880
1.360000e-01,2.780852e-03,2609740
1.361000e-01,2.784923e-03,2609600
1.362000e-01,2.788997e-03,2609460
1.363000e-01,2.793074e-03,2609320
1.364000e-01,2.797154e-03,2609180
1.365000e-01,2.801236e-03,2609040
1.366000e-01,2.805322e-03,2608900
1.367000e-01,2.809410e-03,2608760
1.368000e-01,2.813502e-03,2608620
1.369000e-01,2.817596e-03,2608480
1.370000e-01,2.821693e-03,2608340
1.371000e-01,2.825793e-03,2608200
1.372000e-01,2.829897e-03,2608060
1.373000e-01,2.834003e-03,2607920
1.374000e-01,2.838112e-03,2607780
1.375000e-01,2.842223e-03,2607640
1.376000e-01,2.846338e-03,2607500
1.377000e-01,2.850456e-03,2607360
1.378000e-01,2.854577e-03,2607220
1.379000e-01,2.858700e-03,2607080
1.380000e-01,2.862827e-03,2606940
1.381000e-01,2.866956e-03,2606800
1.382000e-01,2.871089e-03,2606660
1.383000e-01,2.875224e-03,2606520
1.384000e-01,2.879363e-03,2606380
1.385000e-01,2.883504e-03,2606240
1.386000e-01,2.887648e-03,2606100
1.387000e-01,2.891795e-03,2605960
1.388000e-01,2.895945e-03,2605820
1.389000e-01,2.900098e-03,2605680
1.390000e-01,2.904254e-03,2605540
1.391000e-01,2.908412e-03,2605400
1.392000e-01,2.912574e-03,2605260
1.393000e-01,2.916739e-03,2605120
1.394000e-01,2.920906e-03,2604980
1.395000e-01,2.925077e-03,2604840
1.396000e-01,2.929250e-03,2604700
1.397000e-01,2.933427e-03,2604560
1.398000e-01,2.937606e-03,2604420
1.399000e-01,2.941788e-03,2604280
1.400000e-01,2.945973e-03,2604140
1.401000e-01,2.950161e-03,2604000
1.402000e-01,2.954352e-03,2603860
1.403000e-01,2.958546e-03,2603720
1.404000e-01,2.962743e-03,2603580
1.405000e-01,2.966943e-03,2603440
1.406000e-01,2.971145e-03,2603300
1.407000e-01,2.975351e-03,2603160
1.408000e-01,2.979559e-03,2603020
1.409000e-01,2.983771e-03,2602880
1.410000e-01,2.987985e-03,2602740
1.411000e-01,2.992202e-03,2602600
1.412000e-01,2.996423e-03,2602460
1.413000e-01,3.000646e-03,2602320
1.414000e-01,3.004872e-03,2602180
1.415000e-01,3.009101e-03,2602040
1.416000e-01,3.013333e-03,2601900
1.417000e-01,3.017568e-03,2601760
1.418000e-01,3.021805e-03,2601620
1.419000e-01,3.026046e-03,2601480
1.420000e-01,3.030290e-03,2601340
1.421000e-01,3.034536e-03,2601200
1.422000e-01,3.038786e-03,2601060
1.423000e-01,3.043038e-03,2600920
1.424000e-01,3.047293e-03,2600780
1.425000e-01,3.051552e-03,2600640
1.426000e-01,3.055813e-03,2600500
1.427000e-01,3.060077e-03,2600360
1.428000e-01,3.064344e-03,2600220
1.429000e-01,3.068614e-03,2600080
1.430000e-01,3.072887e-03,2599940
1.431000e-01,3.077163e-03,2599800
1.432000e-01,3.081441e-03,2599660
1.433000e-01,3.085723e-03,2599520
1.434000e-01,3.090007e-03,2599380
1.435000e-01,3.094295e-03,2599240
1.436000e-01,3.098585e-03,2599100
1.437000e-01,3.102879e-03,2598960
1.438000e-01,3.107175e-03,2598820
1.439000e-01,3.111474e-03,2598680
1.440000e-01,3.115776e-03,2598540
1.441000e-01,3.120081e-03,2598400
1.442000e-01,3.124389e-03,2598260
1.443000e-01,3.128700e-03,2598120
1.444000e-01,3.133013e-03,2597980
1.445000e-01,3.137330e-03,2597840
1.446000e-01,3.141650e-03,2597700
1.447000e-01,3.145972e-03,2597560
1.448000e-01,3.150298e-03,2597420
1.449000e-01,3.154626e-03,2597280
1.450000e-01,3.158957e-03,2597140
1.451000e-01,3.163292e-03,2597000
1.452000e-01,3.167629e-03,2596860
1.453000e-01,3.171969e-03,2596720
1.454000e-01,3.176312e-03,2596580
1.455000e-01,3.180658e-03,2596440
1.456000e-01,3.185006e-03,2596300
1.457000e-01,3.189358e-03,2596160
1.458000e-01,3.193713e-03,2596020
1.459000e-01,3.198070e-03,2595880
1.460000e-01,3.202431e-03,2595740
1.461000e-01,3.206794e-03,2595600
1.462000e-01,3.211160e-03,2595460
1.463000e-01,3.215530e-03,2595320
1.464000e-01,3.219902e-03,2595180
1.465000e-01,3.224277e-03,2595040
1.466000e-01,3.228655e-03,2594900
1.467000e-01,3.233036e-03,2594760
1.468000e-01,3.237420e-03,2594620
1.469000e-01,3.241806e-03,2594480
1.470000e-01,3.246196e-03,2594340
1.471000e-01,3.250589e-03,2594200
1.472000e-01,3.254984e-03,2594060
1.473000e-01,3.259383e-03,2593920
1.474000e-01,3.263784e-03,2593780
1.475000e-01,3.268188e-03,2593640
1.476000e-01,3.272595e-03,2593500
1.477000e-01,3.277005e-03,2593360
1.478000e-01,3.281418e-03,2593220
1.479000e-01,3.285834e-03,2593080
1.480000e-01,3.290253e-03,2592940
1.481000e-01,3.294675e-03,2592800
1.482000e-01,3.299099e-03,2592660
1.483000e-01,3.303527e-03,2592520
1.484000e-01,3.307958e-03,2592380
1.485000e-01,3.312391e-03,2592240
1.486000e-01,3.316827e-03,2592100
1.487000e-01,3.321267e-03,2591960
1.488000e-01,3.325709e-03,2591820
1.489000e-01,3.330154e-03,2591680
1.490000e-01,3.334602e-03,2591540
1.491000e-01,3.339053e-03,2591400
1.492000e-01,3.343506e-03,2591260
1.493000e-01,3.347963e-03,2591120
1.494000e-01,3.352423e-03,2590980
1.495000e-01,3.356885e-03,2590840
1.496000e-01,3.361351e-03,2590700
